img1,img2,y_pred,match_time,matches,ransac_time,inliers,result,match,TP,,,match time,ransac time,TP,TP+FN,TP+FP,,threshold,Recall,Precision
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/mantova-interno-basilica-santandrea (1).jpg,1,0.000449419021606,16388,0.326659679412842,30,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/mantova-interno-basilica-santandrea.jpg,1,0.000503540039063,16388,0.34004020690918,42,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/s-andrea3.jpg,1,0.000476121902466,16388,0.81444501876831,76,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/sant-andrea-interno-4.jpg,1,0.000475406646729,16388,0.521262168884277,23,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/[1].jpeg,1,0.000483989715576,16388,0.675647735595703,59,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/[2].jpeg,1,0.000538349151611,16388,0.434049844741821,44,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/Em9cMqwKVqjD21gvUSbkbLcQ.jpeg,1,0.000466108322144,16388,0.403380632400513,49,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/Giovanni-Paolo-Pannini-Interior-of-the-Pantheon-Rome-1734.jpg,1,0.00046968460083,16388,0.665131330490112,40,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/Pantheon-Rome-interior-3.jpg,1,0.000453948974609,16388,0.608548402786255,73,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/Pantheon-Volta.jpg,1,0.000472068786621,16388,0.69365668296814,49,0,0,0,,,,,,,,,,,
_needle/palmanova/D00044TargetImage.jpg,_haystack/Volta_Pantheon/pantheon01.jpg,1,0.000643253326416,16388,0.463714599609375,42,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,"_haystack/chiesa_di_sebastiano_milano/1200px-Milano,_San_Sebastiano_02.jpg",1,0.000505924224854,9053,0.385008335113525,45,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/20180926_172919.jpg,0,0.000462532043457,9053,0.19774055480957,14,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/2020-04-20-Urbanfile-Milano-Cinque-Vie-Via-Torino-Chiesa-San-Sebastiano-2.jpg,1,0.000457286834717,9053,0.337855100631714,22,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/2020-04-20-Urbanfile-Milano-Cinque-Vie-Via-Torino-Chiesa-San-Sebastiano-4.jpg,1,0.000460386276245,9053,0.362714052200317,39,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/220px-IMG_6768_-_Milano_-_Civico_tempio_di_S._Sebastiano_-_Foto_Giovanni_Dall'Orto_-_8-Mar-2007.jpg,1,0.000477075576782,9053,0.383850812911987,36,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,"_haystack/chiesa_di_sebastiano_milano/220px-Milano,_San_Sebastiano_03.jpg",0,0.000461578369141,9053,0.303598165512085,20,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/32_tempio-civico-di-san-sebastiano.jpg,1,0.000458240509033,9053,0.55091404914856,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/Chiesa-di-San-Sebastiano-di-via-Torino-1906-795x1024.jpg,1,0.000456571578979,9053,0.335697412490845,37,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/san-sebastiano.jpg,0,0.000457286834717,9053,0.227338314056396,13,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/0.jpg,1,0.000472784042358,9053,0.372217178344727,23,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/2045-09-28-14-9426.jpg,1,0.000432729721069,9053,0.289883375167847,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/bta02101.jpg,1,0.000452756881714,9053,0.317901134490967,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/Chiesa-di-Santa-Maria-del-Gesu8.jpg,1,0.000474214553833,9053,0.416514396667481,62,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/chiostro-di-santa-maria-di-gesu_0.jpg,1,0.00045919418335,9053,0.340505838394165,37,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/chiostrosantamariadelgesu_modica_033.jpg,0,0.000600814819336,9053,0.261511087417603,12,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/cropped-chiostrosantamariadelgesu_modica_008.jpg,0,0.000476598739624,9053,0.24129581451416,19,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/il-chiostro.jpg,0,0.000460624694824,9053,0.307481288909912,17,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/images.jpg,1,0.000457048416138,9053,0.370572090148926,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/Santa_Maria_del_Gesù_a_Modica.jpg,1,0.000458717346191,9053,0.28573203086853,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa_maria_del_Gesu.jpg,0,0.000429630279541,9053,0.358744382858276,16,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa_maria_gesu.jpg,0,0.000452280044556,9053,0.275446653366089,17,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa-maria-del-gesu-03.jpg,1,0.000485181808472,9053,0.384216070175171,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea_01.jpg,1,0.000497579574585,9053,0.291513919830322,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea_02.jpg,1,0.000462055206299,9053,0.237675905227661,31,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea-Portico.jpg,1,0.000465631484985,9053,0.241185903549194,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea12.jpg,0,0.000474214553833,9053,0.319611549377441,9,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/cardo_maximus.jpg,1,0.000453472137451,9053,0.267169237136841,38,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,"_haystack/colonna_aparmea_siria/Colonnade_at_Apamea,_Syria_(5446614462).jpg",1,0.000469207763672,9053,0.239602565765381,29,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/colonnade-apamea-6.jpg,1,0.000651121139526,9053,0.425757646560669,30,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/colonna_aparmea_siria/img_0666.jpg,1,0.000455617904663,9053,0.341310501098633,23,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/finestre_palazzo_farnese/1200px-Palazzo_Farnese_Fassade.jpg,0,0.000493288040161,9053,0.296812295913696,19,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/finestre_palazzo_farnese/df050a887d3ec58c7139143241274fbe.jpg,1,0.000456571578979,9053,0.37393856048584,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/finestre_palazzo_farnese/facciata-del-palazzo-farnese-91128167.jpg,1,0.000470399856567,9053,0.448037385940552,31,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/finestre_palazzo_farnese/Vasi73fd.jpg,1,0.000516414642334,9053,0.357978820800781,27,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/06E1D16E2BFB96644F645AB50D959058466F6789.jpg,1,0.000463724136353,9053,0.358996629714966,30,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/0AAD89BACFE6AA8FF50EC6E42D1AA5534B99685E.jpg,1,0.00047492980957,9053,0.396178960800171,30,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/0DED3CAB2CF04ACFB104A663D78BC12B3DC7802B.jpg,1,0.000423431396484,9053,0.327745199203491,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/0F1D2F7A7BF6856AF15A7C4E14227D7DAF2E0FA1.jpg,0,0.000509738922119,9053,0.336638927459717,17,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/18EF6748E3B6712409EDB8FD26FDD8ECBDAEFD94.jpg,1,0.000435352325439,9053,0.373074769973755,36,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/1C78C8BF716B89746A1F36F486CFFD308BFB40DD.jpg,1,0.000454187393188,9053,0.375887393951416,31,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/1D0BC6C50061317CD281010B0C4DF604A1E1DC63.jpg,1,0.000423431396484,9053,0.361538887023926,33,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/1DCDC7B9A77AF1CD5D922B1657A20A2E6F5D3884.jpg,1,0.000452518463135,9053,0.350120544433594,39,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/29BE6DF8BB02339529783B051CAE8AC462C53350.jpg,0,0.000479459762573,9053,0.350419521331787,14,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/2C70CFF53434D9ABEEDAED293D6D3297B1200F1A.jpg,1,0.000446796417236,9053,0.334728717803955,25,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/2F66EA36D3685312058C62F344836DE17C811F63.jpg,0,0.000444173812866,9053,0.3944091796875,13,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/3A1404853A3D04C073BBCE1E63DC75499855355E.jpg,1,0.00043773651123,9053,0.365219593048096,27,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/3EB020482CC58097D232E7D81A0F0F9A1F74DF3F.jpg,1,0.00044846534729,9053,0.372300386428833,32,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/3EB7ACC6C32EB91F3095E89B10AFCA80BD9A82C1.jpg,1,0.00053596496582,9053,0.340869188308716,23,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/43E9346F7E50F7BDC50B40C00D6D46CE37C53089.jpg,1,0.000442266464233,9053,0.373710155487061,45,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/49B23A228F2A9F21DF5B1C260007663952B0156A.jpg,1,0.000448703765869,9053,0.332343816757202,42,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/4B1F27BFC6278DC921BDF41BB4153E35917A2E1A.jpg,1,0.000481367111206,9053,0.369450569152832,34,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/4B388D71636175BF1AC7E06627AEAE55CF87F94E.jpg,1,0.000486612319946,9053,0.352082967758179,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/4C663E85BBBCADE94B626156B73968A7E253AD7E.jpg,1,0.000466585159302,9053,0.360820055007935,47,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/4C6840FCB91CFCD00E0AD0CC2F1163D0C1444DA7.jpg,1,0.00045919418335,9053,0.299880743026733,36,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/5AD1375E27679FD438A7C9458C4319555387A7F1.jpg,0,0.000459909439087,9053,0.233155250549316,16,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/5B915A4A034AD6673CAA30323A079FFB9F9C53AA.jpg,1,0.00044584274292,9053,0.342782974243164,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/5E19CCB453CF86E7D66F2995663727C4FEA4F6DE.jpg,1,0.000449180603027,9053,0.387797117233276,42,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/6A805FFA6B533FBC3DB8B5F950034B632DCCFB0B.jpg,1,0.000476121902466,9053,0.35316014289856,40,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/6D5433D78F86510DFC21C5244D86028C2961E506.jpg,0,0.000429630279541,9053,0.342111587524414,12,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/6E0A9E180F45B08D1A00D73B4A5D12CA5D507DA8.jpg,1,0.000461101531982,9053,0.346927165985107,38,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/6E38A0B834C94FD1930D5E6115F6522FAFB8FBD7.jpg,1,0.0004563331604,9053,0.256230354309082,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/6EAF7C36444A71D54EC40456A36FEA8EA7856EB6.jpg,1,0.00043797492981,9053,0.456488370895386,27,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/7B382B724B4267865758837895721A5DDAAE2E16.jpg,1,0.000649452209473,9053,0.455842256546021,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/7BB3653FAC3A2198B9DD64C12E6CB3DFE5C54F1F.jpg,1,0.000441551208496,9053,0.493288278579712,24,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/7D364FF8495ED9835C33DB825ACEA7EA75974AE4.jpg,1,0.000569343566895,9053,0.374620676040649,37,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/7F42AE7C6D0C15D1026CDFF7AC682F1A5CBB13F1.jpg,1,0.00044584274292,9053,0.395212411880493,36,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/7F50AA4FBDCF75F01B9ACF41B8393DEB11F24087.jpg,1,0.000456094741821,9053,0.351091623306274,34,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/9A187B7DBD5C85125FA02F7FC8F2C6A67BF92B0C.jpg,1,0.0004563331604,9053,0.386415719985962,39,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/9A990367286B3F40CB1E65900C92F6092113439C.jpg,1,0.000466108322144,9053,0.340948343276978,24,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/other/9C96D629F61301D1A3432552DF5D6024DB8460CC.jpg,1,0.000438690185547,9053,0.35741662979126,32,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/0e3aa67cbdba852bc6a4f6790e110d84.jpg,1,0.000484704971313,9053,0.328926563262939,32,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/16951476119_b0359cc13c_b.jpg,1,0.000472545623779,9053,0.488281488418579,34,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/220px-Palazzo_bartolini_Salimbeni.jpg,1,0.000421285629272,9053,0.345634937286377,35,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/3f74dcd8c86248f7c078bc4beb56235a.jpg,0,0.000453233718872,9053,0.285794734954834,19,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/A_180518traFlorence7.jpg,0,0.000458478927612,9053,0.214510202407837,9,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/aae92bec-0e06-4c00-92cd-eac6b54fd2f2_800x600.jpg,0,0.000449895858765,9053,0.34917163848877,17,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Firenze_-_Florence_-_Piazza_Santa_Trìnita_-_View_East_on_Palazzo_Bartolini_Salimbeni_1523_by_Baccio_d'Agnolo.jpg,1,0.00043773651123,9053,0.40386438369751,38,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/italy-toscana-tuscany-firenze-florence-piazza-santa-trinita-palazzo-bartolini-salimbeni-XBY2F2.jpg,0,0.000469207763672,9053,0.293340921401978,17,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/l-italia-toscana-firenze-piazza-santa-trinita-e-palazzo-bartolini-salimbeni-di-notte-je710j.jpg,1,0.000469207763672,9053,0.349148511886597,61,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Palazzo Bartolini Salimbeni1 DSC_4425.jpg,1,0.000494718551636,9053,0.318413734436035,34,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Palazzo_bartolini_salimbeni2.jpg,0,0.000432014465332,9053,0.313945770263672,20,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/palazzobartolinisalimbenifacciata.jpg,1,0.000403881072998,9053,0.440529823303223,51,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,"_haystack/palazzo_Bartolini_Salimbeni_Firenze/Torre_dei_gianfigliazzi,_veduta,_piazza_santa_trinita_e_colonna_della_giustizia.JPG",1,0.000472545623779,9053,0.476508617401123,44,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/af621b21-bf51-469b-8e5a-201afd3d2211-palmanova-aerial-photo---municipality-of-palmanova-2000.jpg,1,0.00053882598877,9053,0.232295513153076,23,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/ca3645ea-142b-4189-b9c2-29c408d82eb3-slide1.jpg,1,0.000486135482788,9053,0.398228645324707,37,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/palmanova-01.jpg,1,0.000443458557129,9053,0.336304426193237,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/Palmanova-1-@Ulderica-Da-Pozzo-POR-FESR-2007-2013-2.jpg,1,0.000471830368042,9053,0.453935384750366,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/palmanova-aerial-view-town-comune-northeastern-italy-example-star-fort-late-renaissance-built-up-venetian-146523412.jpg,1,0.000449657440186,9053,0.285545110702515,27,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/Palmanova-Italia.jpg,0,0.000475645065308,9053,0.230291128158569,15,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/palmanova/ua-palmanova.jpg,0,0.000516653060913,9053,0.289492845535278,18,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/1282.jpg,0,0.00061297416687,9053,0.336111068725586,20,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/2859632625_23d540128e_b.jpg,1,0.000450372695923,9053,0.310422658920288,21,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/48490591-ponte-di-pietra-brug-in-verona-in-een-zomerse-dag-italië-.jpg,1,0.000449419021606,9053,0.787638902664185,1072,1,1,1,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/52721768-verona-italië-landschap-met-adige-rivier-en-de-ponte-di-pietra-.jpg,1,0.000446557998657,9053,0.708474636077881,1169,1,1,1,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/images.jpg,1,0.000459432601929,9053,0.648768424987793,323,1,1,1,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/Ponte_Pietra di Verona.jpg,1,0.000457048416138,9053,0.433971166610718,236,1,1,1,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/Ponte_Pietra_a_Verona.jpg,1,0.000437021255493,9053,0.379093885421753,37,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/torre-di-ponte-pietra.jpg,1,0.000474214553833,9053,0.613219261169434,127,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/unnamed.jpg,1,0.000435352325439,9053,0.329347372055054,47,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/Verona_(119277577).jpeg,0,0.000492572784424,9053,0.260447025299072,12,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_di_verona/Werona.jpg,1,0.000449180603027,9053,0.245019197463989,47,0,1,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/2104-sirmione-in-kayak-sotto-il-ponte-levatoio-del-castello-scaligero.jpg,1,0.000459671020508,9053,0.454689025878906,68,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/33f1f9950ca688eeb1bbfc1128d86f2808ca1a39-1498556080_w630.jpg,1,0.000440359115601,9053,0.376341581344604,47,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/91189-Sirmione.jpg,1,0.000467538833618,9053,0.429326772689819,31,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/Castello-di-Sirmione-scaled.jpg,0,0.000465869903564,9053,0.291016578674316,18,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/file_57fb8254cde0c_VAR_480-0.jpg,0,0.000445365905762,9053,0.376840353012085,15,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/images (1).jpg,1,0.000442981719971,9053,0.455923557281494,57,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/images.jpg,1,0.000447988510132,9053,0.428059101104736,22,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte_elevatoio_sirmione.jpg,1,0.000516891479492,9053,0.268806219100952,28,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte_levatoio_del_castello_scaligero_di_sirmione_in_lombardia.jpg,1,0.000552415847778,9053,0.415483236312866,51,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte-levatoio-castello-di-sirmione-scaled-e1594218433291.jpg,1,0.000457763671875,9053,0.433160066604614,57,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/Ponte-levatoio-del-castello-scaligero-di-Sirmione-1024x683.jpg,1,0.000454187393188,9053,0.401038646697998,67,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/ponte_levatoio_sirmione/unnamed.jpg,1,0.000454664230347,9053,0.370566844940186,54,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/rocca_di_sassocorvaro/252f8cea0f4d0a5446a98aef92abea3f.jpg,1,0.000439882278442,9053,0.408908843994141,26,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/rocca_di_sassocorvaro/670x347px-Rocca_Ubaldinesca_6.jpg,1,0.000468969345093,9053,0.446300029754639,38,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/rocca_di_sassocorvaro/caption.jpg,0,0.000493288040161,9053,0.304407119750977,18,0,0,0,,,,,,,,,,,
_needle/ponte_di_verona/D00080TargetImage.jpg,_haystack/rocca_di_sassocorvaro/castello_sassocorvaro.jpg,0,0.000472784042358,9053,0.365526676177979,18,0,0,0,,,,,,,,,,,
